ASDAGE,ASRREA,ASRLIT,ASRINF,ASRIIE,ASRRSI,ASBGSEC,ASBGSSB,ASBGSB,ASBGERL,ASBGDRL,ASBGSLR,ASBGSCR,ASBGHRL,ASBHSES,ASBHELA,ASBHENA,ASBHELN,ASBHELT,ASBHPCS,ASBHPLR,ACBG09,ACBG15,ACBG16,ACBGRRS,ACBGEAS,ACBGDAS,ACDGTIHY,ATBG01,ATBR01A,ATBR01B,ATBR02A,ATBR02B,ATBGEAS,ATBGSOS,ATBGTJS,ATBGSLI,ATDGLIHY,ATDGRIHY,ITSEX,ASRIBM,ASBG03,ASBG05A,ASBG05B,ASBG05E,ASBG05F,ASBG05G,ASBG05H,ASBG05I,ASBG06,ASBG07A,ASBG07B,ASBG08A,ASBG08B,ASBG10F,ASBR03A,ASBR03B,ASBR03C,ASBR04,ASBR05,ASDGSEC,ASDGSSB,ASDGSB,ASDGERL,ASDGDRL,ASDGSLR,ASDGSCR,ASDG05S,ASBH02A,ASBH02B,ASBH03A,ASBH03B,ASBH03C,ASBH03D,ASBH03E,ASBH03F,ASBH04,ASBH06,ASBH07F,ASBH09,ASBH14A,ASBH14B,ASBH14C,ASBH16,ASBH18AA,ASBH18AB,ASBH18BA,ASBH18BB,ASBH18CA,ASBH18CB,ASBH18DA,ASBH18DB,ASBH18EA,ASBH18EB,ASBH18FA,ASBH18FB,ASBH19,ASBH20A,ASBH20B,ASBH20C,ASBH21A,ASBH21B,ASBH21C,ASBH21D,ASBH22,ASDGHRL,ASDHSES,ASDHELA,ASDHENA,ASDHELN,ASDHELT,ASDHPCS,ASDHPLR,ASDHAPS,ASDHEDUP,ASDHOCCP,ACBG04,ACBG05A,ACBG05B,ACBG07A,ACBG07B,ACBG07C,ACBG08,ACBG13,ACBG14C,ACBG14D,ACBG14E,ACBG14F,ACBG14G,ACBG14H,ACBG14I,ACBG14J,ACBG14K,ACBG14L,ACBG14M,ACBG14N,ACBG17,ACBG18A,ACBG18B,ACBG18C,ACBG19,ACBG20,ACBG21A,ACBG21B,ACBG21C,ACBG21D,ACBG21E,ACBG21F,ACDGRRS,ACDGEAS,ACDGDAS,ACDGSBC,ATBG02,ATBG03,ATBG05AA,ATBG05AB,ATBG05AC,ATBG05AD,ATBG05BA,ATBG05BB,ATBG05BC,ATBG05BD,ATBG05BE,ATBG05BF,ATBG05BG,ATBG05BH,ATBG05BI,ATBG05BJ,ATBG05BK,ATBG06,ATBG07AA,ATBG07BA,ATBG07AB,ATBG07BB,ATBG07AC,ATBG07BC,ATBG07AD,ATBG07BD,ATBG07AE,ATBG07BE,ATBG07AF,ATBG07BF,ATBG07AG,ATBG07BG,ATBG08A,ATBG08B,ATBG08C,ATBG08D,ATBG08E,ATBG09A,ATBG09B,ATBG09C,ATBG09D,ATBR06A,ATBR06B,ATBR06C,ATBR06D,ATBR06E,ATBR07AA,ATBR07AB,ATBR07AC,ATBR07AD,ATBR07BA,ATBR07BB,ATBR07BC,ATBR07BD,ATBR08A,ATBR08B,ATBR08C,ATBR08D,ATBR08E,ATBR08F,ATBR08G,ATBR08H,ATBR09A,ATBR09B,ATBR09C,ATBR09D,ATBR09E,ATBR09F,ATBR09G,ATBR09H,ATBR09I,ATBR10A,ATBR10B,ATBR10C,ATBR10D,ATBR10E,ATBR10F,ATBR10G,ATBR10H,ATBR10I,ATBR10J,ATBR10K,ATBR10L,ATBR11A,ATBR11B,ATBR11C,ATBR11D,ATBR11E,ATBR12A,ATBR12BA,ATBR12BB,ATBR12BC,ATBR12C,ATBR12DA,ATBR12DB,ATBR12DC,ATBR12EA,ATBR12EB,ATBR12EC,ATBR12ED,ATBR12EE,ATBR13A,ATBR13B,ATBR13C,ATBR13D,ATBR13E,ATBR14,ATBR15,ATBR16,ATBR17A,ATBR17B,ATBR17C,ATBR18A,ATBR18B,ATBR18C,ATBR18D,ATBR18E,ATBR19,ATDGEAS,ATDGSOS,ATDGTJS,ATDGSLI
9.83,539.90314,511.663696,552.118226,526.77676,517.841452,9.25019,7.55475,12.567489999999998,7.25705,11.50099,5.76631,5.377279999999999,12.29825,14.5106,8.05673,7.128779999999999,7.49173,9.0796,9.93587,9.34052,185.0,5.0,5.0,11.30655,10.68733,12.9615,585.73333,13.0,23.000000000000004,23.000000000000004,4.0,4.0,10.35049,12.35702,13.241339999999997,2.7955,198.07407000000003,141.48148,2,3,1,1,1,2,1,2,1,1,5,1,1,1,2,1,4,4,4,4,1,2,2,1,2,2,3,3,3,1,1,1,2,2,2,1,2,2,3,1,4,1,1,1,6,1,1,1,1,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,3,1,1,2,2,2,3,1,2,4,1,1,2,2,2,1,2,1,2,3,1,1,2,2,2,3,3,4,4,4,5,5,3,2,1,2,1,1,1,1,2,1,1,2,1,2,1,2,1,4,1,2,2,2,3,3,3,3,3,3,3,2,3,3,3,1,1,2,1,2,1,2,1,2,1,2,1,2,1,2,1,1,1,1,1,3,3,3,3,2,3,2,2,2,2,3,3,3,1,2,1,2,1,1,1,2,2,1,1,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,1,2,2,2,3,3,1,3,3,3,4,4,1,4,4,1,2,1,3,3,1,1,1,1,1,1,1,1,2,2,1,1,3
9.58,609.488224,638.894686,621.5405059999999,642.8997019999999,618.113488,9.79644,9.82079,12.567489999999998,10.66007,10.57259,10.45984,9.8041,11.74392,14.5106,14.774559999999997,10.9917,12.22172,13.91988,10.83953,9.8488,185.0,5.0,5.0,11.30655,10.68733,12.9615,585.73333,13.0,23.000000000000004,23.000000000000004,4.0,4.0,10.35049,12.35702,13.241339999999997,2.7955,198.07407000000003,141.48148,2,4,1,1,1,2,1,2,2,1,4,3,4,1,1,1,1,1,1,1,3,2,1,1,1,2,1,2,1,1,1,1,1,2,2,2,2,1,3,1,3,1,1,1,6,1,1,2,2,2,2,2,2,2,2,2,2,1,1,1,1,1,1,2,2,3,1,1,1,1,1,1,1,2,4,1,1,2,2,2,1,2,1,2,3,1,1,2,2,2,3,3,4,4,4,5,5,3,2,1,2,1,1,1,1,2,1,1,2,1,2,1,2,1,4,1,2,2,2,3,3,3,3,3,3,3,2,3,3,3,1,1,2,1,2,1,2,1,2,1,2,1,2,1,2,1,1,1,1,1,3,3,3,3,2,3,2,2,2,2,3,3,3,1,2,1,2,1,1,1,2,2,1,1,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,1,2,2,2,3,3,1,3,3,3,4,4,1,4,4,1,2,1,3,3,1,1,1,1,1,1,1,1,2,2,1,1,3
10.17,476.835808,498.506284,487.50715399999996,494.04875000000004,460.7645560000001,8.12699,8.64972,9.528710000000002,7.25705,13.15938,6.10437,2.96784,8.34104,7.488229999999999,6.686340000000001,9.21443,7.93271,9.761769999999999,12.13203,6.9618,185.0,5.0,5.0,11.30655,10.68733,12.9615,585.73333,13.0,23.000000000000004,23.000000000000004,4.0,4.0,10.35049,12.35702,13.241339999999997,2.7955,198.07407000000003,141.48148,2,3,1,1,1,1,1,1,2,2,4,3,3,3,1,2,4,4,3,4,1,3,2,1,2,1,3,3,3,1,1,1,2,2,2,2,2,1,3,2,1,1,1,1,6,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,3,2,3,2,2,2,2,1,3,4,3,7,2,2,2,1,2,1,2,3,1,1,2,2,2,3,3,4,4,4,5,5,3,2,1,2,1,1,1,1,2,1,1,2,1,2,1,2,1,4,1,2,2,2,3,3,3,3,3,3,3,2,3,3,3,1,1,2,1,2,1,2,1,2,1,2,1,2,1,2,1,1,1,1,1,3,3,3,3,2,3,2,2,2,2,3,3,3,1,2,1,2,1,1,1,2,2,1,1,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,1,2,2,2,3,3,1,3,3,3,4,4,1,4,4,1,2,1,3,3,1,1,1,1,1,1,1,1,2,2,1,1,3
9.67,580.8567660000001,537.965408,615.017186,568.156518,605.491762,8.12699,8.23773,12.567489999999998,8.83577,12.18062,9.17072,9.0457,11.28642,13.04932,7.61837,13.20593,9.88273,10.445390000000002,7.35062,8.2504,185.0,5.0,5.0,11.30655,10.68733,12.9615,585.73333,13.0,23.000000000000004,23.000000000000004,4.0,4.0,10.35049,12.35702,13.241339999999997,2.7955,198.07407000000003,141.48148,1,4,3,1,1,1,1,2,1,1,5,3,4,1,2,1,1,1,4,1,2,3,2,1,2,1,2,2,2,1,1,1,1,2,2,2,2,2,2,1,2,1,1,1,5,1,1,2,2,2,2,2,2,2,2,2,2,1,2,1,2,1,1,1,1,1,2,1,2,1,2,2,2,2,2,2,1,2,2,2,1,2,1,2,3,1,1,2,2,2,3,3,4,4,4,5,5,3,2,1,2,1,1,1,1,2,1,1,2,1,2,1,2,1,4,1,2,2,2,3,3,3,3,3,3,3,2,3,3,3,1,1,2,1,2,1,2,1,2,1,2,1,2,1,2,1,1,1,1,1,3,3,3,3,2,3,2,2,2,2,3,3,3,1,2,1,2,1,1,1,2,2,1,1,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,1,2,2,2,3,3,1,3,3,3,4,4,1,4,4,1,2,1,3,3,1,1,1,1,1,1,1,1,2,2,1,1,3
9.67,482.3502179999999,471.56772799999993,484.60828200000003,495.615552,495.3786740000001,11.61875,12.852619999999998,12.567489999999998,13.33453,15.04369,14.87956,7.11069,8.94299,8.47905,9.79887,8.81024,9.2165,9.422330000000002,10.10603,7.40977,185.0,5.0,5.0,11.30655,10.68733,12.9615,585.73333,13.0,23.000000000000004,23.000000000000004,4.0,4.0,10.35049,12.35702,13.241339999999997,2.7955,198.07407000000003,141.48148,1,3,3,1,2,2,1,1,2,2,5,1,3,2,1,1,1,1,4,1,1,1,1,1,1,1,1,3,3,1,1,1,1,2,2,2,1,1,3,2,1,2,2,1,5,2,2,1,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,3,2,3,2,2,2,3,1,3,2,4,2,2,2,2,1,2,1,2,3,1,1,2,2,2,3,3,4,4,4,5,5,3,2,1,2,1,1,1,1,2,1,1,2,1,2,1,2,1,4,1,2,2,2,3,3,3,3,3,3,3,2,3,3,3,1,1,2,1,2,1,2,1,2,1,2,1,2,1,2,1,1,1,1,1,3,3,3,3,2,3,2,2,2,2,3,3,3,1,2,1,2,1,1,1,2,2,1,1,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,1,2,2,2,3,3,1,3,3,3,4,4,1,4,4,1,2,1,3,3,1,1,1,1,1,1,1,1,2,2,1,1,3
10.42,601.677986,571.1850420000001,584.561692,598.331636,602.720496,10.50352,10.82106,8.33331,10.66007,8.31437,14.87956,13.45388,9.91526,9.99175,10.26741,10.50035,10.3576,11.18387,8.994789999999998,12.157349999999997,31.0,6.0,6.000000000000001,7.54777,9.40492,10.28902,773.33333,30.0,17.0,17.0,0.0,0.0,8.54003,8.96982,13.241339999999997,9.680369999999998,233.33333,83.33332999999998,1,4,2,2,1,2,1,1,1,1,5,3,1,2,3,1,1,1,1,1,3,1,1,2,1,2,1,1,2,1,1,2,2,2,2,2,2,2,4,1,2,1,1,1,5,2,1,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,3,2,2,2,2,2,2,2,1,4,1,2,1,2,4,1,2,1,1,1,1,1,1,2,2,3,3,3,4,4,4,4,3,1,1,2,1,1,1,1,2,1,1,1,2,2,1,2,1,5,1,2,2,2,3,3,2,2,2,2,2,2,2,2,2,1,1,1,1,1,1,1,2,1,2,1,1,1,1,2,1,2,1,1,2,1,2,2,1,2,4,3,3,2,3,3,4,3,4,4,2,2,2,1,2,2,1,1,1,2,3,3,3,3,3,3,3,3,3,2,2,3,3,3,3,3,3,3,3,4,4,3,2,3,2,3,1,1,1,1,2,2,1,2,3,4,3,3,3,1,4,2,2,1,1,3,2,1,2,1,1,1,1,2,2,1,3,2,1,2
10.17,620.0094019999999,583.905438,616.555044,571.612834,624.2485320000001,10.97885,12.852619999999998,12.567489999999998,13.33453,12.18062,12.86202,11.76022,9.60729,9.65449,8.48851,8.81024,8.57506,10.10135,9.52493,6.9618,32.0,5.0,5.0,8.51928,10.366780000000002,12.9615,853.3333299999999,20.0,28.000000000000004,28.000000000000004,0.0,0.0,7.63433,10.40627,10.39017,9.1022,333.33333,59.25925999999998,2,5,2,1,1,2,2,2,2,1,5,3,3,2,2,1,1,1,2,1,4,1,1,1,1,1,1,1,2,1,1,1,1,2,2,2,2,2,2,2,1,1,1,1,6,1,1,1,1,2,2,2,2,2,2,2,2,1,2,1,2,2,2,2,1,3,2,2,2,2,2,2,1,3,3,3,5,2,1,1,1,2,1,1,4,1,1,1,2,2,3,1,4,2,2,4,4,4,1,2,1,2,1,1,1,1,1,1,1,2,2,1,2,1,4,2,2,2,1,2,2,2,2,2,2,2,2,2,1,2,1,1,2,1,2,1,2,2,2,2,1,2,2,1,1,2,2,2,2,2,1,3,3,2,1,4,3,4,2,2,2,4,3,2,2,3,4,1,3,1,2,2,2,2,3,2,2,1,1,2,1,1,2,2,1,1,1,1,1,1,1,2,2,2,1,1,2,2,3,2,3,1,2,1,1,2,3,3,3,4,2,2,4,1,1,3,3,1,1,1,3,2,2,1,1,2,1,1,2,3,5,3,1,1,2
10.000000000000002,438.995342,450.63499,428.370572,437.23534200000006,430.3693179999999,6.93942,6.61933,7.76886,7.440709999999999,8.6804,7.865749999999999,7.84162,5.95459,7.22491,8.05673,8.81024,8.36223,10.445390000000002,8.994789999999998,8.67085,32.0,5.0,5.0,8.51928,10.366780000000002,12.9615,853.3333299999999,20.0,28.000000000000004,28.000000000000004,0.0,0.0,7.63433,10.40627,10.39017,9.1022,333.33333,59.25925999999998,1,2,2,2,1,2,2,2,2,2,1,4,1,1,1,2,2,4,2,1,1,3,3,2,2,2,3,3,1,1,1,1,1,2,2,2,2,2,3,2,1,2,2,1,5,1,1,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,3,3,3,2,2,2,2,2,2,4,4,4,2,1,1,1,2,1,1,4,1,1,1,2,2,3,1,4,2,2,4,4,4,1,2,1,2,1,1,1,1,1,1,1,2,2,1,2,1,4,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,1,1,2,1,2,1,2,2,2,2,1,2,2,1,1,2,2,2,2,2,1,3,3,2,1,4,3,4,2,2,2,4,3,2,2,3,4,1,3,1,2,2,2,2,3,2,2,1,1,2,1,1,2,2,1,1,1,1,1,1,1,2,2,2,1,1,2,2,3,2,3,1,2,1,1,2,3,3,3,4,2,2,4,1,1,3,3,1,1,1,3,2,2,1,1,2,1,1,2,3,5,3,1,1,2
10.25,605.3717640000001,620.64642,656.130972,628.5310059999999,608.3314119999999,11.61875,8.64972,9.03816,8.83577,13.15938,10.83607,7.532170000000001,12.29825,14.5106,11.33758,12.25036,11.82488,11.61328,9.52493,10.8815,166.0,16.0,3.0000000000000004,8.23707,11.32571,9.59393,711.46667,22.0,29.0,29.0,0.0,0.0,11.58744,13.6815,10.39017,10.90415,153.33333,15.33333,2,4,3,1,2,1,2,2,1,2,5,1,3,2,3,1,1,1,3,1,3,1,2,2,2,1,1,3,2,1,1,1,2,2,2,2,2,1,2,1,4,1,1,1,6,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,3,1,1,1,1,1,1,1,1,4,1,1,2,2,3,1,2,1,2,4,1,1,2,2,3,3,3,4,4,4,5,5,3,1,2,2,1,3,2,2,2,2,2,2,2,2,2,1,1,4,1,2,2,2,2,2,2,3,1,1,2,2,1,1,2,2,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,2,3,1,2,3,1,1,4,3,4,3,2,2,4,4,4,4,2,4,3,4,2,4,4,2,3,4,3,4,3,3,3,4,3,3,4,2,2,3,3,4,4,4,4,4,4,4,4,2,4,4,4,4,1,1,1,1,4,3,3,3,4,4,4,4,4,1,4,2,1,2,1,3,2,1,2,1,1,1,1,2,3,5,2,1,1,1
9.75,607.4277420000001,611.17087,568.026178,596.128834,596.8453999999999,10.78038,12.852619999999998,12.567489999999998,10.0428,9.30655,7.30132,4.58611,9.91526,10.72985,10.77067,6.649019999999999,9.2165,10.801940000000002,8.994789999999998,10.8815,166.0,16.0,3.0000000000000004,8.23707,11.32571,9.59393,711.46667,22.0,29.0,29.0,0.0,0.0,11.58744,13.6815,10.39017,10.90415,153.33333,15.33333,2,4,3,1,2,1,1,1,2,2,5,4,4,1,2,1,4,3,3,3,1,1,1,1,1,2,3,3,2,2,1,2,2,2,2,2,2,2,2,1,1,2,1,1,5,1,1,1,1,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,3,2,2,2,3,3,2,2,1,4,3,4,2,2,3,1,2,1,2,4,1,1,2,2,3,3,3,4,4,4,5,5,3,1,2,2,1,3,2,2,2,2,2,2,2,2,2,1,1,4,1,2,2,2,2,2,2,3,1,1,2,2,1,1,2,2,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,2,3,1,2,3,1,1,4,3,4,3,2,2,4,4,4,4,2,4,3,4,2,4,4,2,3,4,3,4,3,3,3,4,3,3,4,2,2,3,3,4,4,4,4,4,4,4,4,2,4,4,4,4,1,1,1,1,4,3,3,3,4,4,4,4,4,1,4,2,1,2,1,3,2,1,2,1,1,1,1,2,3,5,2,1,1,1
10.17,620.891978,660.34146,610.98224,642.150568,631.8255839999999,9.79644,9.15299,12.567489999999998,8.54449,13.15938,7.865749999999999,10.90567,7.74295,8.27153,14.774559999999997,11.55635,12.69565,10.445390000000002,10.83953,10.14182,166.0,16.0,3.0000000000000004,8.23707,11.32571,9.59393,711.46667,22.0,29.0,29.0,0.0,0.0,11.58744,13.6815,10.39017,10.90415,153.33333,15.33333,1,4,1,1,1,1,2,2,2,2,5,2,3,2,3,1,2,3,2,3,1,2,2,1,2,1,3,1,2,1,1,1,1,2,2,1,2,1,3,2,1,1,1,1,5,1,2,2,1,1,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,3,2,3,1,1,1,2,1,2,3,5,4,2,2,3,1,2,1,2,4,1,1,2,2,3,3,3,4,4,4,5,5,3,1,2,2,1,3,2,2,2,2,2,2,2,2,2,1,1,4,1,2,2,2,2,2,2,3,1,1,2,2,1,1,2,2,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,2,3,1,2,3,1,1,4,3,4,3,2,2,4,4,4,4,2,4,3,4,2,4,4,2,3,4,3,4,3,3,3,4,3,3,4,2,2,3,3,4,4,4,4,4,4,4,4,2,4,4,4,4,1,1,1,1,4,3,3,3,4,4,4,4,4,1,4,2,1,2,1,3,2,1,2,1,1,1,1,2,3,5,2,1,1,1
10.000000000000002,608.139904,587.534994,607.4713099999999,592.3041400000001,617.785978,8.55821,12.852619999999998,9.85265,11.54818,13.15938,11.30153,9.8041,11.28642,11.68007,8.48851,9.62426,9.00134,9.422330000000002,10.83953,8.67085,166.0,16.0,3.0000000000000004,8.23707,11.32571,9.59393,711.46667,22.0,29.0,29.0,0.0,0.0,11.58744,13.6815,10.39017,10.90415,153.33333,15.33333,1,4,1,1,1,1,2,2,2,2,5,4,4,3,2,1,2,1,2,1,1,2,1,1,1,1,1,2,3,1,1,1,1,2,2,2,2,1,2,2,2,1,1,1,5,1,1,2,2,2,2,2,2,2,2,2,2,1,1,1,2,2,1,1,2,3,2,1,2,2,2,3,1,2,4,1,1,2,2,3,1,2,1,2,4,1,1,2,2,3,3,3,4,4,4,5,5,3,1,2,2,1,3,2,2,2,2,2,2,2,2,2,1,1,4,1,2,2,2,2,2,2,3,1,1,2,2,1,1,2,2,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,2,3,1,2,3,1,1,4,3,4,3,2,2,4,4,4,4,2,4,3,4,2,4,4,2,3,4,3,4,3,3,3,4,3,3,4,2,2,3,3,4,4,4,4,4,4,4,4,2,4,4,4,4,1,1,1,1,4,3,3,3,4,4,4,4,4,1,4,2,1,2,1,3,2,1,2,1,1,1,1,2,3,5,2,1,1,1
10.000000000000002,497.56662200000017,505.31389599999994,486.44229999999993,498.67928200000006,479.15047400000003,12.60945,12.852619999999998,8.49098,13.33453,10.21804,9.86291,7.19857,10.892629999999999,11.17158,10.77067,10.9917,10.87826,10.801940000000002,10.83953,11.399000000000001,166.0,16.0,3.0000000000000004,8.23707,11.32571,9.59393,711.46667,22.0,29.0,29.0,0.0,0.0,11.58744,13.6815,10.39017,10.90415,153.33333,15.33333,1,3,3,1,2,2,2,2,2,1,5,3,1,2,3,1,2,1,1,1,1,1,1,2,1,2,2,3,2,1,1,2,2,2,2,2,2,1,2,1,2,1,1,1,6,1,1,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,3,2,1,1,1,1,2,1,1,4,1,1,2,2,3,1,2,1,2,4,1,1,2,2,3,3,3,4,4,4,5,5,3,1,2,2,1,3,2,2,2,2,2,2,2,2,2,1,1,4,1,2,2,2,2,2,2,3,1,1,2,2,1,1,2,2,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,2,3,1,2,3,1,1,4,3,4,3,2,2,4,4,4,4,2,4,3,4,2,4,4,2,3,4,3,4,3,3,3,4,3,3,4,2,2,3,3,4,4,4,4,4,4,4,4,2,4,4,4,4,1,1,1,1,4,3,3,3,4,4,4,4,4,1,4,2,1,2,1,3,2,1,2,1,1,1,1,2,3,5,2,1,1,1
10.58,415.32608400000004,397.710002,446.33081799999997,451.54736200000013,396.610968,9.00789,7.24879,8.296910000000004,8.83577,10.21804,8.22519,7.532170000000001,10.22238,9.99175,10.26741,12.25036,11.16498,13.91988,12.13203,9.58447,297.0,25.0,5.0,8.26986,12.97735,11.16117,891.33333,22.0,29.0,29.0,4.0,3.0,8.24023,7.526649999999999,6.0123299999999995,9.1022,141.48148,28.2963,2,2,3,1,1,1,1,1,2,1,5,1,2,1,2,1,2,1,3,2,1,2,3,2,2,2,3,3,2,1,1,1,1,2,1,1,2,1,3,1,3,1,1,1,5,1,1,2,2,2,2,2,1,1,2,2,2,2,2,2,2,2,2,2,2,3,2,2,2,1,1,1,1,2,4,3,1,1,2,1,1,2,1,2,4,2,2,3,3,3,4,4,4,4,4,4,5,3,2,1,2,1,1,1,2,1,1,1,1,2,1,1,1,1,4,1,2,2,2,2,2,2,1,1,1,1,2,1,1,1,2,2,2,2,2,2,2,2,3,2,3,2,2,2,2,1,3,3,2,3,2,2,3,3,3,3,3,3,2,2,4,4,3,2,4,3,3,1,1,1,1,1,1,2,4,3,3,3,3,3,3,3,3,3,2,2,2,3,3,3,2,2,3,2,2,3,3,2,3,3,2,2,2,2,2,4,3,3,3,4,4,4,4,4,1,4,1,1,2,1,5,1,3,2,2,2,1,3,3,3,5,3,2,3,2
10.5,588.3251720000001,577.627562,627.474588,605.50124,604.577552,9.25019,12.852619999999998,9.85265,11.54818,10.98651,11.92201,13.45388,10.892629999999999,12.27791,14.774559999999997,15.01872,15.91536,13.91988,12.13203,10.14182,297.0,25.0,5.0,8.26986,12.97735,11.16117,891.33333,22.0,29.0,29.0,4.0,3.0,8.24023,7.526649999999999,6.0123299999999995,9.1022,141.48148,28.2963,2,4,3,1,1,2,1,1,2,2,5,3,4,2,2,1,1,1,2,1,2,2,1,1,1,2,1,1,2,1,1,1,1,2,2,1,2,3,4,1,3,1,1,1,5,1,1,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,3,2,1,1,1,1,1,1,2,4,3,1,1,2,1,1,2,1,2,4,2,2,3,3,3,4,4,4,4,4,4,5,3,2,1,2,1,1,1,2,1,1,1,1,2,1,1,1,1,4,1,2,2,2,2,2,2,1,1,1,1,2,1,1,1,2,2,2,2,2,2,2,2,3,2,3,2,2,2,2,1,3,3,2,3,2,2,3,3,3,3,3,3,2,2,4,4,3,2,4,3,3,1,1,1,1,1,1,2,4,3,3,3,3,3,3,3,3,3,2,2,2,3,3,3,2,2,3,2,2,3,3,2,3,3,2,2,2,2,2,4,3,3,3,4,4,4,4,4,1,4,1,1,2,1,5,1,3,2,2,2,1,3,3,3,5,3,2,3,2
10.42,542.1957920000001,548.2887939999999,563.658968,536.030584,513.7340379999999,14.77909,8.64972,9.264140000000001,13.33453,11.50099,14.87956,8.1368,14.50919,14.5106,14.774559999999997,15.01872,15.91536,12.12899,10.10603,11.399000000000001,297.0,25.0,5.0,8.26986,12.97735,11.16117,891.33333,22.0,29.0,29.0,4.0,3.0,8.24023,7.526649999999999,6.0123299999999995,9.1022,141.48148,28.2963,2,3,3,1,1,1,1,1,1,1,5,4,4,2,3,1,1,1,4,1,2,1,2,1,1,2,1,3,3,1,1,1,1,2,2,2,2,1,3,1,3,1,1,1,6,1,1,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,3,1,1,1,1,1,1,1,1,4,1,1,1,2,1,1,2,1,2,4,2,2,3,3,3,4,4,4,4,4,4,5,3,2,1,2,1,1,1,2,1,1,1,1,2,1,1,1,1,4,1,2,2,2,2,2,2,1,1,1,1,2,1,1,1,2,2,2,2,2,2,2,2,3,2,3,2,2,2,2,1,3,3,2,3,2,2,3,3,3,3,3,3,2,2,4,4,3,2,4,3,3,1,1,1,1,1,1,2,4,3,3,3,3,3,3,3,3,3,2,2,2,3,3,3,2,2,3,2,2,3,3,2,3,3,2,2,2,2,2,4,3,3,3,4,4,4,4,4,1,4,1,1,2,1,5,1,3,2,2,2,1,3,3,3,5,3,2,3,2
10.33,577.230854,578.049978,569.688434,591.1885260000001,611.5815499999999,14.77909,6.61933,9.85265,7.07874,10.57259,7.68295,8.428240000000002,8.94299,7.92896,3.91689,6.649019999999999,5.32476,10.445390000000002,7.91212,9.58447,297.0,25.0,5.0,8.26986,12.97735,11.16117,891.33333,22.0,29.0,29.0,4.0,3.0,8.24023,7.526649999999999,6.0123299999999995,9.1022,141.48148,28.2963,2,4,1,1,1,1,1,1,2,1,5,2,3,1,1,1,4,3,3,3,4,1,3,1,3,2,3,2,3,1,1,1,1,2,2,2,2,1,3,2,1,1,1,1,3,1,1,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,3,2,3,3,3,3,2,2,2,4,3,2,1,2,1,1,2,1,2,4,2,2,3,3,3,4,4,4,4,4,4,5,3,2,1,2,1,1,1,2,1,1,1,1,2,1,1,1,1,4,1,2,2,2,2,2,2,1,1,1,1,2,1,1,1,2,2,2,2,2,2,2,2,3,2,3,2,2,2,2,1,3,3,2,3,2,2,3,3,3,3,3,3,2,2,4,4,3,2,4,3,3,1,1,1,1,1,1,2,4,3,3,3,3,3,3,3,3,3,2,2,2,3,3,3,2,2,3,2,2,3,3,2,3,3,2,2,2,2,2,4,3,3,3,4,4,4,4,4,1,4,1,1,2,1,5,1,3,2,2,2,1,3,3,3,5,3,2,3,2
