ASDAGE,ASRREA,ASRLIT,ASRINF,ASRIIE,ASRRSI,ASBGSEC,ASBGSSB,ASBGSB,ASBGERL,ASBGDRL,ASBGSLR,ASBGSCR,ASBGHRL,ASBHSES,ASBHELA,ASBHENA,ASBHELN,ASBHELT,ASBHPCS,ASBHPLR,ACBG06A,ACBG06B,ACBG09,ACBG15,ACBG16,ACBGRRS,ACBGEAS,ACBGDAS,ACDGTIHY,ATBG01,ATBR01A,ATBR01B,ATBR02A,ATBR02B,ATBR04,ATBR05,ATBGEAS,ATBGSOS,ATBGTJS,ATBGSLI,ATDGLIHY,ATDGRIHY,ITSEX,ASRIBM,ASBG03,ASBG04,ASBG05A,ASBG05B,ASBG05C,ASBG05D,ASBG05E,ASBG05F,ASBG05G,ASBG05H,ASBG05I,ASBG06,ASBG07A,ASBG07B,ASBG08A,ASBG08B,ASBG09A,ASBG09B,ASBG09C,ASBG09D,ASBG09E,ASBG09F,ASBG09G,ASBG09H,ASBG10A,ASBG10B,ASBG10C,ASBG10D,ASBG10E,ASBG10F,ASBG11A,ASBG11B,ASBG11C,ASBG11D,ASBG11E,ASBG11F,ASBG11G,ASBG11H,ASBG11I,ASBG11J,ASBR01A,ASBR01B,ASBR01C,ASBR01D,ASBR01E,ASBR01F,ASBR01G,ASBR01H,ASBR01I,ASBR02A,ASBR02B,ASBR02C,ASBR02D,ASBR02E,ASBR03A,ASBR03B,ASBR03C,ASBR04,ASBR05,ASBR06A,ASBR06B,ASBR07A,ASBR07B,ASBR07C,ASBR07D,ASBR07E,ASBR07F,ASBR07G,ASBR07H,ASBR08A,ASBR08B,ASBR08C,ASBR08D,ASBR08E,ASBR08F,ASDGSEC,ASDGSSB,ASDGSB,ASDGERL,ASDGDRL,ASDGSLR,ASDGSCR,ASDG05S,ASDRLOWP,ASBH01A,ASBH01B,ASBH01C,ASBH01D,ASBH01E,ASBH01F,ASBH01G,ASBH01H,ASBH01I,ASBH01J,ASBH01K,ASBH01L,ASBH01M,ASBH01N,ASBH01O,ASBH01P,ASBH01Q,ASBH01R,ASBH02A,ASBH02B,ASBH03A,ASBH03B,ASBH03C,ASBH03D,ASBH03E,ASBH03F,ASBH04,ASBH05AA,ASBH05AB,ASBH05B,ASBH06,ASBH07A,ASBH07B,ASBH07C,ASBH07D,ASBH07E,ASBH07F,ASBH07G,ASBH08A,ASBH08B,ASBH08C,ASBH08D,ASBH08E,ASBH08F,ASBH09,ASBH10,ASBH11A,ASBH11B,ASBH11C,ASBH11D,ASBH11E,ASBH11F,ASBH11G,ASBH11H,ASBH12,ASBH13,ASBH14A,ASBH14B,ASBH14C,ASBH15A,ASBH15B,ASBH16,ASBH17A,ASBH17B,ASBH18AA,ASBH18AB,ASBH18BA,ASBH18BB,ASBH18CA,ASBH18CB,ASBH18DA,ASBH18DB,ASBH18EA,ASBH18EB,ASBH18FA,ASBH18FB,ASBH19,ASBH20A,ASBH20B,ASBH20C,ASBH21A,ASBH21B,ASBH21C,ASBH21D,ASBH22,ASDGHRL,ASDHSES,ASDHELA,ASDHENA,ASDHELN,ASDHELT,ASDHPCS,ASDHPLR,ASDHAPS,ASDHEDUP,ASDHOCCP,ACBG03A,ACBG03B,ACBG04,ACBG05A,ACBG05B,ACBG06C,ACBG07A,ACBG07B,ACBG07C,ACBG08,ACBG10AA,ACBG10AB,ACBG10AC,ACBG10AD,ACBG10AE,ACBG10AF,ACBG10AG,ACBG10AH,ACBG10AI,ACBG10AJ,ACBG10BA,ACBG10BB,ACBG10BC,ACBG10BD,ACBG11A,ACBG11B,ACBG11C,ACBG11D,ACBG11E,ACBG11F,ACBG11G,ACBG11H,ACBG11I,ACBG11J,ACBG11K,ACBG11L,ACBG12A,ACBG12B,ACBG12C,ACBG12D,ACBG12E,ACBG12F,ACBG12G,ACBG12H,ACBG12I,ACBG12J,ACBG13,ACBG14C,ACBG14D,ACBG14E,ACBG14F,ACBG14G,ACBG14H,ACBG14I,ACBG14J,ACBG14K,ACBG14L,ACBG14M,ACBG14N,ACBG17,ACBG18A,ACBG18B,ACBG18C,ACBG19,ACBG20,ACBG21A,ACBG21B,ACBG21C,ACBG21D,ACBG21E,ACBG21F,ACDGRRS,ACDGEAS,ACDGDAS,ACDGSBC,ATBG02,ATBG03,ATBG04,ATBG05AA,ATBG05AB,ATBG05AC,ATBG05AD,ATBG05BA,ATBG05BB,ATBG05BC,ATBG05BD,ATBG05BE,ATBG05BF,ATBG05BG,ATBG05BH,ATBG05BI,ATBG05BJ,ATBG05BK,ATBG06,ATBG07AA,ATBG07BA,ATBG07AB,ATBG07BB,ATBG07AC,ATBG07BC,ATBG07AD,ATBG07BD,ATBG07AE,ATBG07BE,ATBG07AF,ATBG07BF,ATBG07AG,ATBG07BG,ATBG08A,ATBG08B,ATBG08C,ATBG08D,ATBG08E,ATBG09A,ATBG09B,ATBG09C,ATBG09D,ATBG10A,ATBG10B,ATBG10C,ATBG10D,ATBG10E,ATBG10F,ATBG10G,ATBG10H,ATBG10I,ATBG10J,ATBG10K,ATBG10L,ATBG11A,ATBG11B,ATBG11C,ATBG11D,ATBG11E,ATBG11F,ATBG11G,ATBG11H,ATBG11I,ATBG12A,ATBG12B,ATBG12C,ATBG12D,ATBG12E,ATBG12F,ATBR03A,ATBR03B,ATBR03C,ATBR03D,ATBR03E,ATBR03F,ATBR03G,ATBR03H,ATBR06A,ATBR06B,ATBR06C,ATBR06D,ATBR06E,ATBR07AA,ATBR07AB,ATBR07AC,ATBR07AD,ATBR07BA,ATBR07BB,ATBR07BC,ATBR07BD,ATBR08A,ATBR08B,ATBR08C,ATBR08D,ATBR08E,ATBR08F,ATBR08G,ATBR08H,ATBR09A,ATBR09B,ATBR09C,ATBR09D,ATBR09E,ATBR09F,ATBR09G,ATBR09H,ATBR09I,ATBR10A,ATBR10B,ATBR10C,ATBR10D,ATBR10E,ATBR10F,ATBR10G,ATBR10H,ATBR10I,ATBR10J,ATBR10K,ATBR10L,ATBR11A,ATBR11B,ATBR11C,ATBR11D,ATBR11E,ATBR12A,ATBR12BA,ATBR12BB,ATBR12BC,ATBR12C,ATBR12DA,ATBR12DB,ATBR12DC,ATBR12EA,ATBR12EB,ATBR12EC,ATBR12ED,ATBR12EE,ATBR13A,ATBR13B,ATBR13C,ATBR13D,ATBR13E,ATBR14,ATBR15,ATBR16,ATBR17A,ATBR17B,ATBR17C,ATBR18A,ATBR18B,ATBR18C,ATBR18D,ATBR18E,ATBR19,ATDGEAS,ATDGSOS,ATDGTJS,ATDGSLI
10.000000000000002,547.207546,533.125172,532.899028,525.554528,538.954328,8.47998,9.15299,10.965,7.440709999999999,11.50099,7.097489999999999,8.428240000000002,10.22238,10.34719,8.91792,8.40746,8.57506,9.761769999999999,10.83953,8.67085,200.0,280.0,160.0,15.0,8.0,8.00322,15.52295,10.68937,933.33333,18.0,27.0,27.0,4.0,5.000000000000001,280.0,200.0,9.7433,8.59932,9.27422,9.1022,233.33333,166.66667,1,3,2,3,2,2,2,1,2,2,1,2,1,5,1,3,2,1,2,2,3,4,3,2,2,1,3,2,1,1,1,2,4,3,4,4,4,4,4,4,4,4,3,3,2,3,3,3,2,1,1,3,3,4,4,3,3,3,3,4,1,3,4,3,3,2,3,4,3,4,1,3,3,3,3,3,3,2,2,1,2,2,3,2,2,2,3,1,2,2,1,1,2,3,2,2,2,2,2,2,2,2,2,3,1,1,1,1,2,2,2,2,1,1,2,4,2,2,2,2,3,3,2,2,1,1,1,1,1,2,2,1,3,2,2,3,3,3,2,3,3,3,1,1,1,3,4,5,6,10,1,1,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,3,2,2,2,2,2,2,1,2,4,3,1,1,1,1,1,1,5,1,2,1,1,3,3,4,4,4,3,3,3,3,3,3,3,3,1,1,1,1,1,1,1,1,1,1,1,1,2,2,1,2,1,1,2,1,1,1,1,4,1,1,3,3,3,3,3,3,4,4,4,4,3,1,1,2,2,1,1,1,1,1,1,1,2,1,1,2,1,4,6,1,2,2,1,2,2,2,3,2,2,2,2,2,2,2,2,1,1,1,1,1,1,1,2,2,2,1,1,2,2,1,2,2,1,2,2,2,2,2,2,2,3,2,3,3,3,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,1,2,2,2,2,2,1,3,1,2,2,2,2,2,2,2,3,3,2,3,3,2,2,3,2,2,2,2,2,1,1,2,1,4,2,3,2,2,1,1,2,2,2,2,1,1,2,2,2,2,1,1,2,2,3,2,1,1,3,3,2,2,2,2,4,3,3,3,4,4,4,4,4,1,4,2,1,2,2,2,3,1,1,1,1,1,2,1,3,5,2,2,2,2
9.92,603.31945,605.552292,625.89925,617.3754080000001,623.907612,9.51164,8.23773,12.567489999999998,8.54449,10.98651,10.14141,13.45388,11.74392,13.04932,9.35253,10.50035,9.88273,11.18387,10.83953,10.47786,200.0,280.0,160.0,15.0,8.0,8.00322,15.52295,10.68937,933.33333,18.0,27.0,27.0,4.0,5.000000000000001,280.0,200.0,9.7433,8.59932,9.27422,9.1022,233.33333,166.66667,1,4,1,4,1,1,1,2,1,2,2,1,1,5,3,3,3,2,2,2,2,2,2,1,1,3,1,2,2,2,3,1,4,4,4,4,4,4,4,4,4,4,2,3,1,1,2,1,2,2,2,3,3,4,3,3,1,1,4,3,2,1,2,3,1,4,1,2,2,2,1,1,1,4,4,4,4,2,2,1,2,2,2,1,2,2,1,1,2,1,2,2,2,2,3,1,1,2,1,1,2,1,2,3,1,1,1,1,2,2,2,2,1,2,1,4,2,1,1,2,2,2,2,2,1,1,1,1,2,1,2,2,4,2,1,3,2,1,1,1,5,5,1,1,1,5,5,6,6,10,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,3,1,1,2,2,2,2,1,1,4,2,1,1,1,1,1,1,5,1,2,1,1,3,3,4,4,4,3,3,3,3,3,3,3,3,1,1,1,1,1,1,1,1,1,1,1,1,2,2,1,2,1,1,2,1,1,1,1,4,1,1,3,3,3,3,3,3,4,4,4,4,3,1,1,2,2,1,1,1,1,1,1,1,2,1,1,2,1,4,6,1,2,2,1,2,2,2,3,2,2,2,2,2,2,2,2,1,1,1,1,1,1,1,2,2,2,1,1,2,2,1,2,2,1,2,2,2,2,2,2,2,3,2,3,3,3,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,1,2,2,2,2,2,1,3,1,2,2,2,2,2,2,2,3,3,2,3,3,2,2,3,2,2,2,2,2,1,1,2,1,4,2,3,2,2,1,1,2,2,2,2,1,1,2,2,2,2,1,1,2,2,3,2,1,1,3,3,2,2,2,2,4,3,3,3,4,4,4,4,4,1,4,2,1,2,2,2,3,1,1,1,1,1,2,1,3,5,2,2,2,2
9.83,561.427506,569.96282,571.946662,576.955438,573.915816,7.20676,7.24879,8.65929,7.440709999999999,10.98651,6.88069,9.8041,10.22238,9.65449,8.91792,8.81024,8.78784,9.422330000000002,12.13203,8.88647,200.0,280.0,160.0,15.0,8.0,8.00322,15.52295,10.68937,933.33333,18.0,27.0,27.0,4.0,5.000000000000001,280.0,200.0,9.7433,8.59932,9.27422,9.1022,233.33333,166.66667,1,4,1,3,1,2,2,1,1,2,1,1,1,5,1,1,2,2,1,4,3,4,4,2,3,4,4,3,3,2,1,2,1,1,4,2,4,4,4,4,4,4,3,3,1,4,1,3,3,1,2,3,3,4,3,3,2,4,4,4,1,4,4,4,3,2,3,2,3,4,2,3,3,4,4,4,4,3,3,2,2,2,3,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,1,1,1,2,2,2,2,2,1,2,1,3,3,2,2,2,2,3,4,4,1,1,1,1,1,1,2,2,4,1,2,3,3,2,3,3,1,4,1,1,1,5,4,6,4,3,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,3,2,2,2,2,2,3,1,2,3,2,2,1,1,1,1,1,5,1,2,1,1,3,3,4,4,4,3,3,3,3,3,3,3,3,1,1,1,1,1,1,1,1,1,1,1,1,2,2,1,2,1,1,2,1,1,1,1,4,1,1,3,3,3,3,3,3,4,4,4,4,3,1,1,2,2,1,1,1,1,1,1,1,2,1,1,2,1,4,6,1,2,2,1,2,2,2,3,2,2,2,2,2,2,2,2,1,1,1,1,1,1,1,2,2,2,1,1,2,2,1,2,2,1,2,2,2,2,2,2,2,3,2,3,3,3,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,1,2,2,2,2,2,1,3,1,2,2,2,2,2,2,2,3,3,2,3,3,2,2,3,2,2,2,2,2,1,1,2,1,4,2,3,2,2,1,1,2,2,2,2,1,1,2,2,2,2,1,1,2,2,3,2,1,1,3,3,2,2,2,2,4,3,3,3,4,4,4,4,4,1,4,2,1,2,2,2,3,1,1,1,1,1,2,1,3,5,2,2,2,2
9.75,566.119116,575.629752,604.493152,586.550066,574.222716,8.12699,12.852619999999998,12.567489999999998,8.28542,10.98651,7.68295,6.42311,10.19786,10.96132,8.91792,10.9917,9.88273,13.91988,10.83953,9.10865,200.0,280.0,160.0,15.0,8.0,8.00322,15.52295,10.68937,933.33333,18.0,27.0,27.0,4.0,5.000000000000001,280.0,200.0,9.7433,8.59932,9.27422,9.1022,233.33333,166.66667,1,4,1,2,1,1,2,1,2,2,2,2,1,5,3,3,1,1,2,2,1,4,4,2,2,4,1,1,1,1,1,1,4,4,4,4,4,4,4,4,4,4,3,2,1,2,2,3,2,1,1,3,3,3,3,4,2,2,3,3,1,3,3,3,3,2,3,3,2,2,3,3,3,2,1,2,1,3,1,1,2,2,3,3,2,2,2,2,2,2,2,2,1,2,2,1,1,1,1,1,2,2,2,2,1,1,1,1,1,2,2,2,2,2,1,3,2,1,1,1,1,1,1,1,2,1,1,1,1,1,4,2,3,2,2,3,2,2,2,2,3,3,1,1,1,7,6,5,12,12,1,1,1,1,1,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,3,2,2,2,1,2,1,1,2,3,1,7,1,1,1,1,1,5,1,2,1,1,3,3,4,4,4,3,3,3,3,3,3,3,3,1,1,1,1,1,1,1,1,1,1,1,1,2,2,1,2,1,1,2,1,1,1,1,4,1,1,3,3,3,3,3,3,4,4,4,4,3,1,1,2,2,1,1,1,1,1,1,1,2,1,1,2,1,4,6,1,2,2,1,2,2,2,3,2,2,2,2,2,2,2,2,1,1,1,1,1,1,1,2,2,2,1,1,2,2,1,2,2,1,2,2,2,2,2,2,2,3,2,3,3,3,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,1,2,2,2,2,2,1,3,1,2,2,2,2,2,2,2,3,3,2,3,3,2,2,3,2,2,2,2,2,1,1,2,1,4,2,3,2,2,1,1,2,2,2,2,1,1,2,2,2,2,1,1,2,2,3,2,1,1,3,3,2,2,2,2,4,3,3,3,4,4,4,4,4,1,4,2,1,2,2,2,3,1,1,1,1,1,2,1,3,5,2,2,2,2
9.75,632.274188,635.56324,638.099248,618.31984,620.327808,8.77882,12.852619999999998,12.567489999999998,11.54818,10.98651,9.61297,9.399640000000002,14.50919,14.5106,14.774559999999997,15.01872,15.91536,13.91988,10.83953,9.94482,200.0,280.0,160.0,15.0,8.0,8.00322,15.52295,10.68937,933.33333,18.0,27.0,27.0,4.0,5.000000000000001,280.0,200.0,9.7433,8.59932,9.27422,9.1022,233.33333,166.66667,1,5,1,5,1,1,1,1,1,2,2,1,1,5,4,3,2,3,3,2,2,1,3,2,1,4,1,1,1,1,1,1,4,4,4,4,4,4,4,4,4,4,2,1,1,1,1,1,1,1,1,3,2,4,4,3,3,1,4,3,4,2,2,2,1,3,2,2,1,3,1,1,3,2,3,4,4,2,1,1,1,2,2,2,3,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,2,2,1,2,1,2,1,5,2,1,1,1,1,1,1,1,1,1,1,1,2,1,3,1,3,2,2,2,1,1,1,1,5,5,1,1,1,4,6,5,2,10,1,1,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,3,1,1,1,1,1,1,1,2,4,1,1,1,1,1,1,1,5,1,2,1,1,3,3,4,4,4,3,3,3,3,3,3,3,3,1,1,1,1,1,1,1,1,1,1,1,1,2,2,1,2,1,1,2,1,1,1,1,4,1,1,3,3,3,3,3,3,4,4,4,4,3,1,1,2,2,1,1,1,1,1,1,1,2,1,1,2,1,4,6,1,2,2,1,2,2,2,3,2,2,2,2,2,2,2,2,1,1,1,1,1,1,1,2,2,2,1,1,2,2,1,2,2,1,2,2,2,2,2,2,2,3,2,3,3,3,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,1,2,2,2,2,2,1,3,1,2,2,2,2,2,2,2,3,3,2,3,3,2,2,3,2,2,2,2,2,1,1,2,1,4,2,3,2,2,1,1,2,2,2,2,1,1,2,2,2,2,1,1,2,2,3,2,1,1,3,3,2,2,2,2,4,3,3,3,4,4,4,4,4,1,4,2,1,2,2,2,3,1,1,1,1,1,2,1,3,5,2,2,2,2
9.67,593.2356080000001,608.4649440000001,585.125442,599.7377319999999,577.679658,9.51164,9.82079,10.965,8.83577,12.18062,6.649260000000001,7.532170000000001,7.76405,6.11413,7.61837,9.21443,8.36223,10.445390000000002,12.13203,8.04235,200.0,280.0,160.0,15.0,8.0,8.00322,15.52295,10.68937,933.33333,18.0,27.0,27.0,4.0,5.000000000000001,280.0,200.0,9.7433,8.59932,9.27422,9.1022,233.33333,166.66667,1,4,3,2,1,2,2,1,2,2,1,2,2,5,3,3,2,1,1,2,1,3,4,1,1,2,2,1,2,1,1,1,4,4,4,4,3,4,4,4,4,4,2,2,1,1,2,3,2,1,1,3,4,4,3,4,2,3,4,3,1,4,3,3,3,2,3,4,3,4,3,3,2,3,2,2,1,2,1,1,2,1,3,3,2,2,2,2,3,2,2,2,2,2,3,2,2,2,2,2,2,2,2,1,1,1,1,1,2,2,1,2,3,1,1,4,3,2,2,2,2,2,2,2,1,1,1,1,1,1,1,2,1,2,2,2,3,2,2,3,1,1,2,2,1,7,3,3,6,6,1,1,1,1,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,3,2,3,2,2,2,2,1,3,4,4,4,1,1,1,1,1,5,1,2,1,1,3,3,4,4,4,3,3,3,3,3,3,3,3,1,1,1,1,1,1,1,1,1,1,1,1,2,2,1,2,1,1,2,1,1,1,1,4,1,1,3,3,3,3,3,3,4,4,4,4,3,1,1,2,2,1,1,1,1,1,1,1,2,1,1,2,1,4,6,1,2,2,1,2,2,2,3,2,2,2,2,2,2,2,2,1,1,1,1,1,1,1,2,2,2,1,1,2,2,1,2,2,1,2,2,2,2,2,2,2,3,2,3,3,3,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,1,2,2,2,2,2,1,3,1,2,2,2,2,2,2,2,3,3,2,3,3,2,2,3,2,2,2,2,2,1,1,2,1,4,2,3,2,2,1,1,2,2,2,2,1,1,2,2,2,2,1,1,2,2,3,2,1,1,3,3,2,2,2,2,4,3,3,3,4,4,4,4,4,1,4,2,1,2,2,2,3,1,1,1,1,1,2,1,3,5,2,2,2,2
9.58,521.297216,534.2249840000001,542.319154,580.265822,530.33408,6.93942,9.15299,12.567489999999998,10.0428,11.50099,8.04592,8.72693,8.94299,8.92588,6.169950000000001,6.107649999999999,5.980110000000001,13.91988,12.13203,8.67085,200.0,280.0,160.0,15.0,8.0,8.00322,15.52295,10.68937,933.33333,18.0,27.0,27.0,4.0,5.000000000000001,280.0,200.0,9.7433,8.59932,9.27422,9.1022,233.33333,166.66667,1,3,3,2,1,1,2,2,2,1,2,2,1,5,4,4,1,1,2,3,2,4,4,3,4,4,2,2,2,1,1,1,4,4,4,4,4,4,4,4,4,4,2,1,1,1,1,2,2,1,1,3,4,4,3,3,4,4,4,4,3,4,4,3,2,3,2,3,2,2,2,2,2,2,2,3,4,3,2,1,1,2,3,2,1,2,3,3,1,2,2,3,3,3,3,3,2,3,3,2,2,3,3,3,1,1,1,1,2,2,2,2,1,1,1,3,3,1,1,1,1,1,1,1,1,1,1,1,1,1,3,1,1,2,1,1,2,2,2,2,1,1,2,1,1,4,4,5,6,4,1,1,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,3,2,2,3,3,3,1,1,2,3,3,1,1,1,1,1,1,5,1,2,1,1,3,3,4,4,4,3,3,3,3,3,3,3,3,1,1,1,1,1,1,1,1,1,1,1,1,2,2,1,2,1,1,2,1,1,1,1,4,1,1,3,3,3,3,3,3,4,4,4,4,3,1,1,2,2,1,1,1,1,1,1,1,2,1,1,2,1,4,6,1,2,2,1,2,2,2,3,2,2,2,2,2,2,2,2,1,1,1,1,1,1,1,2,2,2,1,1,2,2,1,2,2,1,2,2,2,2,2,2,2,3,2,3,3,3,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,1,2,2,2,2,2,1,3,1,2,2,2,2,2,2,2,3,3,2,3,3,2,2,3,2,2,2,2,2,1,1,2,1,4,2,3,2,2,1,1,2,2,2,2,1,1,2,2,2,2,1,1,2,2,3,2,1,1,3,3,2,2,2,2,4,3,3,3,4,4,4,4,4,1,4,2,1,2,2,2,3,1,1,1,1,1,2,1,3,5,2,2,2,2
9.58,574.6174100000001,575.34938,570.1287199999999,561.306206,560.2711320000001,10.12086,10.82106,9.85265,11.54818,10.57259,10.14141,13.45388,10.892629999999999,12.27791,11.33758,10.9917,11.16498,12.12899,10.10603,10.47786,200.0,280.0,160.0,15.0,8.0,8.00322,15.52295,10.68937,933.33333,18.0,27.0,27.0,4.0,5.000000000000001,280.0,200.0,9.7433,8.59932,9.27422,9.1022,233.33333,166.66667,1,4,1,3,1,2,2,1,1,2,1,2,1,5,3,3,2,1,1,1,1,2,2,2,2,2,1,2,1,1,1,1,3,3,3,4,4,4,4,4,4,4,1,2,1,1,1,1,1,1,1,3,3,3,3,3,2,2,3,2,2,2,2,2,1,3,2,1,1,1,2,1,1,4,4,4,4,2,1,1,1,2,2,1,2,2,1,1,1,1,1,2,1,2,2,1,1,1,1,1,2,1,2,3,1,1,1,2,2,2,2,2,1,1,1,5,2,1,2,2,1,1,1,1,1,1,1,1,3,1,4,1,3,3,1,4,2,1,1,1,5,5,1,1,1,5,5,5,2,2,1,1,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,3,2,1,1,1,1,1,1,1,4,2,2,1,1,1,1,1,5,1,2,1,1,3,3,4,4,4,3,3,3,3,3,3,3,3,1,1,1,1,1,1,1,1,1,1,1,1,2,2,1,2,1,1,2,1,1,1,1,4,1,1,3,3,3,3,3,3,4,4,4,4,3,1,1,2,2,1,1,1,1,1,1,1,2,1,1,2,1,4,6,1,2,2,1,2,2,2,3,2,2,2,2,2,2,2,2,1,1,1,1,1,1,1,2,2,2,1,1,2,2,1,2,2,1,2,2,2,2,2,2,2,3,2,3,3,3,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,1,2,2,2,2,2,1,3,1,2,2,2,2,2,2,2,3,3,2,3,3,2,2,3,2,2,2,2,2,1,1,2,1,4,2,3,2,2,1,1,2,2,2,2,1,1,2,2,2,2,1,1,2,2,3,2,1,1,3,3,2,2,2,2,4,3,3,3,4,4,4,4,4,1,4,2,1,2,2,2,3,1,1,1,1,1,2,1,3,5,2,2,2,2
10.5,588.3251720000001,577.627562,627.474588,605.50124,604.577552,9.25019,12.852619999999998,9.85265,11.54818,10.98651,11.92201,13.45388,10.892629999999999,12.27791,14.774559999999997,15.01872,15.91536,13.91988,12.13203,10.14182,191.0,280.0,297.0,25.0,5.0,8.26986,12.97735,11.16117,891.33333,22.0,29.0,29.0,4.0,3.0,200.0,40.0,8.24023,7.526649999999999,6.0123299999999995,9.1022,141.48148,28.2963,2,4,3,3,1,1,2,1,2,1,1,2,2,5,3,4,2,2,1,3,1,3,3,1,1,3,1,1,1,1,1,1,3,3,3,4,4,4,4,4,4,4,1,1,1,1,1,2,1,1,1,3,3,4,3,3,1,1,2,1,2,1,2,1,1,4,2,1,1,1,1,1,1,4,4,4,4,2,1,1,1,2,1,1,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,2,1,2,3,1,1,4,4,1,1,1,1,1,1,1,1,1,1,1,1,1,3,1,3,2,1,2,1,2,1,1,5,5,1,1,1,4,4,5,8,10,1,1,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,3,2,1,1,1,1,1,1,2,4,3,1,1,4,1,2,1,4,1,2,1,2,2,1,4,3,4,3,3,3,3,4,2,3,3,3,1,2,1,2,2,2,1,1,1,1,2,2,1,1,1,1,1,1,1,2,2,1,4,2,2,3,3,3,4,4,4,4,4,4,5,3,2,1,2,1,1,1,2,1,1,1,1,2,1,1,1,1,4,6,1,2,2,2,2,2,2,1,1,1,1,2,1,1,1,2,2,2,2,2,2,2,2,3,2,3,2,2,2,2,1,3,3,2,3,2,2,3,3,3,2,2,2,5,3,3,3,2,3,3,3,2,2,2,3,3,2,2,2,2,2,3,3,2,3,3,2,2,3,1,2,2,1,2,3,3,3,3,2,2,4,4,3,2,4,3,3,1,1,1,1,1,1,2,4,3,3,3,3,3,3,3,3,3,2,2,2,3,3,3,2,2,3,2,2,3,3,2,3,3,2,2,2,2,2,4,3,3,3,4,4,4,4,4,1,4,1,1,2,1,5,1,3,2,2,2,1,3,3,3,5,3,2,3,2
10.33,583.163614,596.038906,588.6668080000001,567.1188520000001,574.936222,5.915889999999999,9.82079,12.567489999999998,7.25705,9.60657,8.15535,7.84162,11.28642,11.17158,8.91792,10.50035,9.65595,10.801940000000002,8.46496,9.10865,191.0,280.0,297.0,25.0,5.0,8.26986,12.97735,11.16117,891.33333,22.0,29.0,29.0,4.0,3.0,200.0,40.0,8.24023,7.526649999999999,6.0123299999999995,9.1022,141.48148,28.2963,2,4,1,2,1,1,1,1,1,2,2,1,1,5,3,4,1,1,4,4,4,3,2,4,4,4,1,2,2,1,1,1,4,4,4,4,4,4,4,4,4,4,2,3,2,2,3,3,3,2,2,2,2,3,3,2,1,1,2,2,1,2,2,3,3,3,3,2,3,1,3,2,2,1,2,3,2,3,1,1,2,2,3,3,3,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,1,1,1,1,1,1,1,2,2,2,2,2,1,1,1,5,2,1,2,2,3,1,2,2,1,2,2,2,3,1,3,1,4,3,3,4,2,2,2,3,2,4,1,1,1,7,6,6,11,12,1,1,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,1,2,2,3,2,1,2,2,2,2,2,2,4,1,1,1,4,1,2,1,4,1,2,1,2,2,1,4,3,4,3,3,3,3,4,2,3,3,3,1,2,1,2,2,2,1,1,1,1,2,2,1,1,1,1,1,1,1,2,2,1,4,2,2,3,3,3,4,4,4,4,4,4,5,3,2,1,2,1,1,1,2,1,1,1,1,2,1,1,1,1,4,6,1,2,2,2,2,2,2,1,1,1,1,2,1,1,1,2,2,2,2,2,2,2,2,3,2,3,2,2,2,2,1,3,3,2,3,2,2,3,3,3,2,2,2,5,3,3,3,2,3,3,3,2,2,2,3,3,2,2,2,2,2,3,3,2,3,3,2,2,3,1,2,2,1,2,3,3,3,3,2,2,4,4,3,2,4,3,3,1,1,1,1,1,1,2,4,3,3,3,3,3,3,3,3,3,2,2,2,3,3,3,2,2,3,2,2,3,3,2,3,3,2,2,2,2,2,4,3,3,3,4,4,4,4,4,1,4,1,1,2,1,5,1,3,2,2,2,1,3,3,3,5,3,2,3,2
